Date,Vendor,Vendor Location,Spend Category,"""Spend Amount $""",Index,Spend Amount
8/22/2017 12:00:00 AM,Icon,Texas,Marketing,Spend Amount $,285,2306.958245660
8/22/2017 12:00:00 AM,Icon,Texas,People Expenses,Spend Amount $,286,1431.731051450
8/22/2017 12:00:00 AM,MATRIX,Minnesota,Raw Material,Spend Amount $,287,389.849814360
8/22/2017 12:00:00 AM,Pace,New York,Consulting,Spend Amount $,288,145.646338780
8/22/2017 12:00:00 AM,Pace,New York,Raw Material,Spend Amount $,289,265.655108134
8/22/2017 12:00:00 AM,Pace,New York,Travel,Spend Amount $,290,125.994233711
8/22/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,Cars,Spend Amount $,291,998.139753169
8/22/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,Licenses,Spend Amount $,292,235.694992340
8/22/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,Marketing,Spend Amount $,293,629.062530994
8/22/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,Wages,Spend Amount $,294,1106.047188962
8/22/2017 12:00:00 AM,Scientific Atlanta,Minnesota,People Expenses,Spend Amount $,295,348415.178527874
8/22/2017 12:00:00 AM,Signature,Minnesota,Marketing,Spend Amount $,296,6014.243441070
8/22/2017 12:00:00 AM,ValiCert,New York,Buy- Products,Spend Amount $,297,969.094355399
8/22/2017 12:00:00 AM,ValiCert,New York,People Expenses,Spend Amount $,298,229.514354451
8/23/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Marketing,Spend Amount $,299,3503.021432003
8/23/2017 12:00:00 AM,David Spencer Ltd.,Kansas,Wages,Spend Amount $,300,1023.857164025
8/23/2017 12:00:00 AM,EDP,Texas,Raw Material,Spend Amount $,301,7934.737597081
8/23/2017 12:00:00 AM,Ethyl Corporation,Texas,Administration,Spend Amount $,302,238.558787478
8/23/2017 12:00:00 AM,Ethyl Corporation,Texas,Buy- Products,Spend Amount $,303,2519.673160046
8/23/2017 12:00:00 AM,Ethyl Corporation,Texas,Gas,Spend Amount $,304,79.893870209
8/23/2017 12:00:00 AM,Ethyl Corporation,Texas,Licenses,Spend Amount $,305,4.808807994
8/23/2017 12:00:00 AM,Ethyl Corporation,Texas,Raw Material,Spend Amount $,306,2618.285522102
8/23/2017 12:00:00 AM,Ethyl Corporation,Texas,Wages,Spend Amount $,307,2212.945091674
8/23/2017 12:00:00 AM,Homebound,Texas,Buy- Products,Spend Amount $,308,958.557839209
8/23/2017 12:00:00 AM,Homebound,Texas,Electricity,Spend Amount $,309,202.629406583
8/23/2017 12:00:00 AM,Homebound,Texas,Gas,Spend Amount $,310,27.598388631
8/23/2017 12:00:00 AM,Homebound,Texas,Infrastructure,Spend Amount $,311,215.799013669
8/23/2017 12:00:00 AM,Homebound,Texas,Marketing,Spend Amount $,312,192.396590715
8/23/2017 12:00:00 AM,Homebound,Texas,Outsourcing,Spend Amount $,313,1059.303651573
8/23/2017 12:00:00 AM,Homebound,Texas,People Expenses,Spend Amount $,314,1116.786282904
8/23/2017 12:00:00 AM,Homebound,Texas,Wages,Spend Amount $,315,17.118476222
8/23/2017 12:00:00 AM,Icon,Texas,Marketing,Spend Amount $,316,15.032175533
8/23/2017 12:00:00 AM,J. S. Lee Associates,New York,Marketing,Spend Amount $,317,1292.836888693
8/23/2017 12:00:00 AM,Pace,New York,Raw Material,Spend Amount $,318,907.765779236
8/23/2017 12:00:00 AM,Ra Co Amo,New York,Cars,Spend Amount $,319,0.5625
8/23/2017 12:00:00 AM,Ra Co Amo,New York,Licenses,Spend Amount $,320,52.832999070
8/23/2017 12:00:00 AM,Ra Co Amo,New York,Marketing,Spend Amount $,321,124.746670375
8/23/2017 12:00:00 AM,Ra Co Amo,New York,People Expenses,Spend Amount $,322,96.831246697
8/23/2017 12:00:00 AM,Ra Co Amo,New York,Raw Material,Spend Amount $,323,125.998348255
8/23/2017 12:00:00 AM,Screen Saver.com,Nevada,Electricity,Spend Amount $,324,43254.750352498
8/23/2017 12:00:00 AM,Screen Saver.com,Nevada,Gas,Spend Amount $,325,24268.033371429
8/23/2017 12:00:00 AM,Southern Company,Texas,Cars,Spend Amount $,326,1771.323457350
8/23/2017 12:00:00 AM,Southern Company,Texas,Licenses,Spend Amount $,327,10307.345695536
8/23/2017 12:00:00 AM,Southern Company,Texas,People Expenses,Spend Amount $,328,1987.137072546
8/23/2017 12:00:00 AM,Southern Company,Texas,Wages,Spend Amount $,329,382.175581559
8/23/2017 12:00:00 AM,Xilinx,Texas,Buy- Products,Spend Amount $,330,290.488708328
8/27/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Buy- Products,Spend Amount $,331,19386.128644720
8/27/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Licenses,Spend Amount $,332,375.707361851
8/27/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Logistics,Spend Amount $,333,3469.367275612
8/27/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Marketing,Spend Amount $,334,1462.239861878
8/27/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Outsourcing,Spend Amount $,335,5961.608499183
8/27/2017 12:00:00 AM,Ben and Jerry’s,Alabama,People Expenses,Spend Amount $,336,25475.040502321
8/27/2017 12:00:00 AM,Fill It,Texas,Cars,Spend Amount $,337,6.081081081
8/27/2017 12:00:00 AM,Fill It,Texas,Marketing,Spend Amount $,338,405.454630383
8/27/2017 12:00:00 AM,Fill It,Texas,Raw Material,Spend Amount $,339,1490.710987849
8/27/2017 12:00:00 AM,Fill It,Texas,Travel,Spend Amount $,340,403.808306969
8/27/2017 12:00:00 AM,Fill It,Texas,Wages,Spend Amount $,341,461.103603604
8/27/2017 12:00:00 AM,Hetrick Systems,Kansas,Buy- Products,Spend Amount $,342,82.365000481
8/27/2017 12:00:00 AM,Hetrick Systems,Kansas,Marketing,Spend Amount $,343,107.184659091
8/27/2017 12:00:00 AM,Hetrick Systems,Kansas,People Expenses,Spend Amount $,344,276.412853514
8/27/2017 12:00:00 AM,Homebound,Texas,Licenses,Spend Amount $,345,407.192297426
8/27/2017 12:00:00 AM,Homebound,Texas,People Expenses,Spend Amount $,346,93.527246773
8/27/2017 12:00:00 AM,Homebound,Texas,Wages,Spend Amount $,347,182.489993648
8/27/2017 12:00:00 AM,Icon,Texas,Gas,Spend Amount $,348,761.226443776
8/27/2017 12:00:00 AM,Icon,Texas,Licenses,Spend Amount $,349,91.111106943
8/27/2017 12:00:00 AM,Icon,Texas,Marketing,Spend Amount $,350,110.666057333
8/27/2017 12:00:00 AM,Icon,Texas,People Expenses,Spend Amount $,351,121.375004544
8/27/2017 12:00:00 AM,Icon,Texas,Raw Material,Spend Amount $,352,1911.834001591
8/27/2017 12:00:00 AM,Icon,Texas,Travel,Spend Amount $,353,73.869877577
8/27/2017 12:00:00 AM,Icon,Texas,Wages,Spend Amount $,354,933.031068289
8/27/2017 12:00:00 AM,Kool-Seal,New York,Infrastructure,Spend Amount $,355,720.448979592
8/27/2017 12:00:00 AM,Kool-Seal,New York,People Expenses,Spend Amount $,356,2100.622408259
8/27/2017 12:00:00 AM,LiveWire BBS and Favourite Links,New York,Buy- Products,Spend Amount $,357,589.443926474
8/27/2017 12:00:00 AM,LiveWire BBS and Favourite Links,New York,Cars,Spend Amount $,358,1.125
8/27/2017 12:00:00 AM,LiveWire BBS and Favourite Links,New York,Gas,Spend Amount $,359,230.707969046
8/27/2017 12:00:00 AM,LiveWire BBS and Favourite Links,New York,Outsourcing,Spend Amount $,360,1321.823412569
8/27/2017 12:00:00 AM,LiveWire BBS and Favourite Links,New York,People Expenses,Spend Amount $,361,242.844253226
8/27/2017 12:00:00 AM,LiveWire BBS and Favourite Links,New York,Wages,Spend Amount $,362,90.519433066
8/27/2017 12:00:00 AM,Paracel,Texas,Licenses,Spend Amount $,363,14005.60202167
8/27/2017 12:00:00 AM,Paracel,Texas,People Expenses,Spend Amount $,364,1047.088832399
8/27/2017 12:00:00 AM,Paracel,Texas,Raw Material,Spend Amount $,365,2423.511029873
8/27/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,Buy- Products,Spend Amount $,366,240.450257442
8/27/2017 12:00:00 AM,Renegade info Crew,Montana,Wages,Spend Amount $,367,207.275161742
8/27/2017 12:00:00 AM,Reuters Usability Group,Montana,Buy- Products,Spend Amount $,368,470.701697059
8/27/2017 12:00:00 AM,Reuters Usability Group,Montana,Marketing,Spend Amount $,369,577.290626370
8/27/2017 12:00:00 AM,Reuters Usability Group,Montana,Travel,Spend Amount $,370,568.587965030
8/27/2017 12:00:00 AM,Scientific Atlanta,Minnesota,Marketing,Spend Amount $,371,36370.478987510
8/27/2017 12:00:00 AM,Screen Saver.com,Nevada,Licenses,Spend Amount $,372,2167.946335622
8/27/2017 12:00:00 AM,Stone Consolidated Corporation,Texas,People Expenses,Spend Amount $,373,81.213681847
8/28/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Administration,Spend Amount $,374,3093.990378007
8/28/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Cars,Spend Amount $,375,42409.208733765
8/28/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Gas,Spend Amount $,376,6091.949421035
8/28/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Licenses,Spend Amount $,377,6204.560586017
8/28/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Marketing,Spend Amount $,378,3629.362055773
8/28/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Raw Material,Spend Amount $,379,5947.869089406
8/28/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Wages,Spend Amount $,380,21161.839118428
8/28/2017 12:00:00 AM,DCS Laboratory,Texas,Licenses,Spend Amount $,381,10.992709390
8/28/2017 12:00:00 AM,Deak-Perera Group.,Texas,Buy- Products,Spend Amount $,382,139.916440297
8/28/2017 12:00:00 AM,Deak-Perera Group.,Texas,Cars,Spend Amount $,383,116.741872400
8/28/2017 12:00:00 AM,Deak-Perera Group.,Texas,Gas,Spend Amount $,384,277.438592230
8/28/2017 12:00:00 AM,Deak-Perera Group.,Texas,Marketing,Spend Amount $,385,104.206703521
8/28/2017 12:00:00 AM,Fill It,Texas,Buy- Products,Spend Amount $,386,454.085000026
8/28/2017 12:00:00 AM,Fill It,Texas,Electricity,Spend Amount $,387,846.576718775
8/28/2017 12:00:00 AM,Fill It,Texas,Gas,Spend Amount $,388,993.002596809
8/28/2017 12:00:00 AM,Fill It,Texas,Marketing,Spend Amount $,389,304.448194148
8/28/2017 12:00:00 AM,Fill It,Texas,Wages,Spend Amount $,390,1496.914285757
8/28/2017 12:00:00 AM,Hetrick Systems,Kansas,Cars,Spend Amount $,391,1.125
8/28/2017 12:00:00 AM,Hetrick Systems,Kansas,Wages,Spend Amount $,392,66.323068634
8/28/2017 12:00:00 AM,Homebound,Texas,Wages,Spend Amount $,393,1044.491431615
8/28/2017 12:00:00 AM,Icon,Texas,Licenses,Spend Amount $,394,188.810252954
8/28/2017 12:00:00 AM,Icon,Texas,Marketing,Spend Amount $,395,141.876984528
8/28/2017 12:00:00 AM,Icon Site Builders,Texas,Cars,Spend Amount $,396,1.875
8/28/2017 12:00:00 AM,Kool-Seal,New York,Licenses,Spend Amount $,397,2402.844865618
8/28/2017 12:00:00 AM,Pinnacle Micro,Minnesota,Electricity,Spend Amount $,398,680.415054455
8/28/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,Licenses,Spend Amount $,399,19.393487302
8/28/2017 12:00:00 AM,Ra Co Amo,New York,Consulting,Spend Amount $,400,85.627531511
8/28/2017 12:00:00 AM,Ra Co Amo,New York,Electricity,Spend Amount $,401,314.380309684
8/28/2017 12:00:00 AM,Ra Co Amo,New York,Raw Material,Spend Amount $,402,470.114291054
8/29/2017 12:00:00 AM,A2Z Solutions,Alabama,Buy- Products,Spend Amount $,403,7362.406038102
8/29/2017 12:00:00 AM,A2Z Solutions,Alabama,Wages,Spend Amount $,404,7108.573475853
8/29/2017 12:00:00 AM,Fill It,Texas,Marketing,Spend Amount $,405,2342.220476072
8/29/2017 12:00:00 AM,Hetrick Systems,Kansas,People Expenses,Spend Amount $,406,20.632836650
8/29/2017 12:00:00 AM,Homebound,Texas,Administration,Spend Amount $,407,1587.316296031
8/29/2017 12:00:00 AM,Homebound,Texas,Buy- Products,Spend Amount $,408,53.763819798
8/29/2017 12:00:00 AM,Homebound,Texas,Licenses,Spend Amount $,409,432.096755572
8/29/2017 12:00:00 AM,Homebound,Texas,Logistics,Spend Amount $,410,28.539365966
8/29/2017 12:00:00 AM,Homebound,Texas,Marketing,Spend Amount $,411,55.887011326
8/29/2017 12:00:00 AM,Homebound,Texas,People Expenses,Spend Amount $,412,43.858814017
8/29/2017 12:00:00 AM,Homebound,Texas,Wages,Spend Amount $,413,398.630485728
8/29/2017 12:00:00 AM,Karsing,Texas,Administration,Spend Amount $,414,171.224005422
8/29/2017 12:00:00 AM,Pace,New York,Cars,Spend Amount $,415,190.253260234
8/29/2017 12:00:00 AM,Pace,New York,Raw Material,Spend Amount $,416,613.096633742
8/29/2017 12:00:00 AM,Pace,New York,Salaries,Spend Amount $,417,90.932633273
8/29/2017 12:00:00 AM,Pace,New York,Wages,Spend Amount $,418,147.336773248
8/29/2017 12:00:00 AM,Paracel,Texas,Wages,Spend Amount $,419,907.994233219
8/29/2017 12:00:00 AM,Ra Co Amo,New York,Marketing,Spend Amount $,420,15.853370417
8/29/2017 12:00:00 AM,Ra Co Amo,New York,People Expenses,Spend Amount $,421,53.752873223
8/29/2017 12:00:00 AM,Ra Co Amo,New York,Wages,Spend Amount $,422,19.383408547
8/29/2017 12:00:00 AM,Tao Group,Texas,Marketing,Spend Amount $,423,32.786602101
8/30/2017 12:00:00 AM,Ethyl Corporation,Texas,People Expenses,Spend Amount $,424,233.355422343
8/30/2017 12:00:00 AM,Ethyl Corporation,Texas,Raw Material,Spend Amount $,425,1539.956587302
8/30/2017 12:00:00 AM,Fill It,Texas,People Expenses,Spend Amount $,426,57.466949677
8/30/2017 12:00:00 AM,Fins,Texas,Consulting,Spend Amount $,427,225.226297082
8/30/2017 12:00:00 AM,Fins,Texas,Licenses,Spend Amount $,428,41.559772683
8/30/2017 12:00:00 AM,Hetrick Systems,Kansas,Buy- Products,Spend Amount $,429,54.416678346
8/30/2017 12:00:00 AM,Hetrick Systems,Kansas,Marketing,Spend Amount $,430,1398.130559941
8/30/2017 12:00:00 AM,Hetrick Systems,Kansas,People Expenses,Spend Amount $,431,886.846948579
8/30/2017 12:00:00 AM,Homebound,Texas,Infrastructure,Spend Amount $,432,605.327417043
8/30/2017 12:00:00 AM,Homebound,Texas,Licenses,Spend Amount $,433,505.872418120
8/30/2017 12:00:00 AM,Homebound,Texas,Marketing,Spend Amount $,434,177.180610143
8/30/2017 12:00:00 AM,Homebound,Texas,People Expenses,Spend Amount $,435,98.027856852
8/30/2017 12:00:00 AM,Homebound,Texas,Raw Material,Spend Amount $,436,1417.806309076
8/30/2017 12:00:00 AM,Homebound,Texas,Travel,Spend Amount $,437,0.114963214
8/30/2017 12:00:00 AM,Icon,Texas,People Expenses,Spend Amount $,438,22.341043861
8/30/2017 12:00:00 AM,Idyllwild,New York,People Expenses,Spend Amount $,439,479.215580296
8/30/2017 12:00:00 AM,Pacific Sierra Research,New York,Cars,Spend Amount $,440,25.713888889
8/30/2017 12:00:00 AM,Pacific Sierra Research,New York,Consulting,Spend Amount $,441,145.646338780
8/30/2017 12:00:00 AM,Pacific Sierra Research,New York,Gas,Spend Amount $,442,283.519946301
8/30/2017 12:00:00 AM,Pacific Sierra Research,New York,Infrastructure,Spend Amount $,443,55.026562544
8/30/2017 12:00:00 AM,Pacific Sierra Research,New York,Licenses,Spend Amount $,444,324.104037897
8/30/2017 12:00:00 AM,Pacific Sierra Research,New York,Marketing,Spend Amount $,445,15.129281874
8/30/2017 12:00:00 AM,Pacific Sierra Research,New York,People Expenses,Spend Amount $,446,119.306133392
8/30/2017 12:00:00 AM,Pacific Sierra Research,New York,Wages,Spend Amount $,447,164.007341270
8/30/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,Gas,Spend Amount $,448,67.944927868
8/30/2017 12:00:00 AM,Signature,Minnesota,Wages,Spend Amount $,449,3000.569664530
8/30/2017 12:00:00 AM,Xilinx,Texas,Buy- Products,Spend Amount $,450,290.488708328
9/2/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Marketing,Spend Amount $,451,1893.172895833
9/2/2017 12:00:00 AM,EDP,Texas,Electricity,Spend Amount $,452,821.309518472
9/2/2017 12:00:00 AM,Fill It,Texas,Administration,Spend Amount $,453,577.421492921
9/2/2017 12:00:00 AM,Fill It,Texas,Buy- Products,Spend Amount $,454,10966.110320154
9/2/2017 12:00:00 AM,Fill It,Texas,Cars,Spend Amount $,455,2210.499332105
9/2/2017 12:00:00 AM,Fill It,Texas,Distribution,Spend Amount $,456,596.900315847
9/2/2017 12:00:00 AM,Fill It,Texas,Electricity,Spend Amount $,457,4003.101459134
9/2/2017 12:00:00 AM,Fill It,Texas,Gas,Spend Amount $,458,10475.470977698
9/2/2017 12:00:00 AM,Fill It,Texas,Licenses,Spend Amount $,459,2624.663021169
9/2/2017 12:00:00 AM,Fill It,Texas,Logistics,Spend Amount $,460,848.226304945
9/2/2017 12:00:00 AM,Fill It,Texas,Marketing,Spend Amount $,461,5572.771800849
9/2/2017 12:00:00 AM,Fill It,Texas,Outsourcing,Spend Amount $,462,13458.319281410
9/2/2017 12:00:00 AM,Fill It,Texas,People Expenses,Spend Amount $,463,7431.965767226
9/2/2017 12:00:00 AM,Fill It,Texas,Raw Material,Spend Amount $,464,10872.787546892
9/2/2017 12:00:00 AM,Fill It,Texas,Wages,Spend Amount $,465,8958.840300524
9/2/2017 12:00:00 AM,Homebound,Texas,Administration,Spend Amount $,466,1626.999203431
9/2/2017 12:00:00 AM,Homebound,Texas,Buy- Products,Spend Amount $,467,71.111092515
9/2/2017 12:00:00 AM,Homebound,Texas,Gas,Spend Amount $,468,208.925044563
9/2/2017 12:00:00 AM,Homebound,Texas,Marketing,Spend Amount $,469,76.047178415
9/2/2017 12:00:00 AM,Homebound,Texas,Wages,Spend Amount $,470,267.586066662
9/2/2017 12:00:00 AM,Icon,Texas,Licenses,Spend Amount $,471,202.296699593
9/2/2017 12:00:00 AM,J. S. Lee Associates,New York,Administration,Spend Amount $,472,1017.474488271
9/2/2017 12:00:00 AM,J. S. Lee Associates,New York,People Expenses,Spend Amount $,473,460.280454038
9/2/2017 12:00:00 AM,J. S. Lee Associates,New York,Wages,Spend Amount $,474,565.602709177
9/2/2017 12:00:00 AM,Pace,New York,Administration,Spend Amount $,475,219.466157407
9/2/2017 12:00:00 AM,Pace,New York,People Expenses,Spend Amount $,476,310.576177785
9/2/2017 12:00:00 AM,Pace,New York,Travel,Spend Amount $,477,60.604444444
9/2/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,People Expenses,Spend Amount $,478,527.200157236
9/2/2017 12:00:00 AM,Ra Co Amo,New York,Gas,Spend Amount $,479,44.920962806
9/2/2017 12:00:00 AM,Ra Co Amo,New York,Licenses,Spend Amount $,480,66.686951931
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Administration,Spend Amount $,481,1044.451512008
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Buy- Products,Spend Amount $,482,1591.050185308
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Cars,Spend Amount $,483,21412.762050517
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Consulting,Spend Amount $,484,920.899522929
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Electricity,Spend Amount $,485,404.999592629
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Gas,Spend Amount $,486,12028.293448182
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Licenses,Spend Amount $,487,4159.597464817
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Logistics,Spend Amount $,488,121.723163435
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Marketing,Spend Amount $,489,1799.520370764
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Outsourcing,Spend Amount $,490,7275.886521788
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Raw Material,Spend Amount $,491,63373.521556855
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Travel,Spend Amount $,492,544.399999830
9/2/2017 12:00:00 AM,RFI Corporation,Montana,Wages,Spend Amount $,493,2657.619886570
9/2/2017 12:00:00 AM,Satyam,Minnesota,Wages,Spend Amount $,494,34867.2
9/2/2017 12:00:00 AM,Screen Saver.com,Nevada,Wages,Spend Amount $,495,6963.461617699
9/2/2017 12:00:00 AM,Southern Company,Texas,Infrastructure,Spend Amount $,496,1637.021739130
9/2/2017 12:00:00 AM,Tangent,Texas,Buy- Products,Spend Amount $,497,32443.351642679
9/2/2017 12:00:00 AM,Tangent,Texas,Cars,Spend Amount $,498,39.958333333
9/2/2017 12:00:00 AM,Tangent,Texas,Consulting,Spend Amount $,499,95.228230328
9/2/2017 12:00:00 AM,Tangent,Texas,Licenses,Spend Amount $,500,4029.845498426
9/2/2017 12:00:00 AM,Tangent,Texas,Outsourcing,Spend Amount $,501,19164.054414880
9/2/2017 12:00:00 AM,Tangent,Texas,Wages,Spend Amount $,502,23556.970885552
9/2/2017 12:00:00 AM,Xilinx,Texas,Buy- Products,Spend Amount $,503,290.488708328
9/2/2017 12:00:00 AM,Xilinx,Texas,Consulting,Spend Amount $,504,383.773195876
9/3/2017 12:00:00 AM,Ben and Jerry’s,Alabama,Logistics,Spend Amount $,505,3318.847885802
9/3/2017 12:00:00 AM,EDP,Texas,Marketing,Spend Amount $,506,1076.784807798
9/3/2017 12:00:00 AM,Homebound,Texas,Licenses,Spend Amount $,507,100.498768094
9/3/2017 12:00:00 AM,Homebound,Texas,Marketing,Spend Amount $,508,108.847767902
9/3/2017 12:00:00 AM,Icon,Texas,Licenses,Spend Amount $,509,735.532005049
9/3/2017 12:00:00 AM,Icon,Texas,Wages,Spend Amount $,510,20.727516174
9/3/2017 12:00:00 AM,Kool-Seal,New York,People Expenses,Spend Amount $,511,235.813061045
9/3/2017 12:00:00 AM,Kool-Seal,New York,Wages,Spend Amount $,512,1248.439917822
9/3/2017 12:00:00 AM,Paracel,Texas,Wages,Spend Amount $,513,2090.017595150
9/3/2017 12:00:00 AM,R.J. Matter & Associates,Nevada,Wages,Spend Amount $,514,191.607258271
9/3/2017 12:00:00 AM,Reuters Usability Group,Montana,Outsourcing,Spend Amount $,515,1136.549454453
9/3/2017 12:00:00 AM,RFI Corporation,Montana,Administration,Spend Amount $,516,967.380592007
